"";"twitter_ids"
"492";"838989884765384704"
"493";"838099021327699968"
"494";"837624778781519872"
"495";"837312990458359809"
"496";"837005553100603392"
"497";"836681709718470656"
"498";"836214212204642304"
"499";"835548988115927040"
"500";"834480191997083649"
"501";"834137301873750018"
"502";"833651756710166529"
"503";"833611543304663040"
"504";"833408704355635200"
"505";"833226650045280256"
"506";"833024300559003650"
"507";"832939341601185792"
"508";"832680573399334912"
"509";"831860530545573888"
"510";"831433908948434948"
"511";"831125959172579328"
"512";"830916223948947456"
"513";"830720442667261952"
"514";"830386691059875840"
"515";"830057400380055552"
"516";"828930517760352256"
"517";"828296329776463873"
"518";"824618445920673792"
"519";"824189176459513858"
"520";"822792682531594240"
"521";"821818713229955072"
"522";"821732988522217472"
"523";"821479792419729409"
"524";"821420525759164417"
"525";"821370936091873280"
"526";"820639018937356293"
"527";"820271743222878208"
"528";"819905974098165760"
"529";"819291229749936128"
"530";"819081571823218689"
"531";"818867935645147136"
"532";"818723751437201408"
"533";"818463988380037120"
"534";"818445150699552768"
"535";"818097407355449344"
"536";"817830177338249220"
"537";"817695248101019649"
"538";"817303005389328384"
"539";"817038154540711936"
"540";"816944486546808832"
"541";"816701424922951680"
"542";"815211386204749824"
"543";"814401427833503744"
"544";"813715319332229124"
"545";"813415258350030848"
"546";"812392064352747520"
"547";"812199806198304768"
"548";"811995002901512193"
"549";"811892671761567744"
"550";"811643972485529605"
"551";"811281902565027840"
"552";"811206851341799424"
"553";"810945575193628673"
"554";"810793048103907330"
"555";"809453696610369537"
"556";"809022891484479492"
"557";"808625165579993088"
"558";"807989815811698689"
"559";"807488867075051521"
"560";"807219358141399041"
"561";"807156184180490240"
"562";"806822000723394560"
"563";"806745059076947968"
"564";"806517309221310464"
"565";"806061277793677312"
"566";"806060764192710657"
"567";"805072312487780352"
"568";"804945037075316736"
"569";"804648319515508736"
"570";"804414825854078976"
"571";"804285020336717824"
"572";"803972742097891328"
"573";"803878206302547968"
"574";"803681150820646912"
"575";"803593860781842432"
"576";"803536743416922117"
"577";"802078289556860929"
"578";"801852598424834050"
"579";"801474574747635712"
"580";"801402713913327616"
"581";"801353762250096640"
"582";"801123249941778433"
"583";"800120205934469120"
"584";"800046721678057472"
"585";"800025760924741632"
"586";"799937032126681089"
"587";"798878125266522112"
"588";"798121616966381568"
"589";"797027584840175616"
"590";"796710624432685056"
"591";"795919342483439616"
"592";"795635726536896512"
"593";"794577794390982656"
"594";"792245365722472448"
"595";"792244550098161664"
"596";"791915725900308481"
"597";"791560039693635584"
"598";"790838603983286273"
"599";"790481420489596928"
"600";"790141981108219907"
"601";"789787190888845312"
"602";"789166457330380800"
"603";"788668865379127296"
"604";"786492276591693824"
"605";"786227380155215872"
"606";"785588026424516608"
"607";"784665186674155520"
"608";"782902609317400581"
"609";"782465027118858240"
"610";"782380096594255873"
"611";"782128700779266048"
"612";"781928112959258625"
"613";"781887292214538240"
"614";"781859764363993089"
"615";"781815058150068224"
"616";"781566147397242880"
"617";"781453113131753472"
"618";"781440809807843328"
"619";"781192332108378112"
"620";"781042452975222784"
"621";"780851798881898496"
"622";"780478552839819264"
"623";"780060112517996545"
"624";"779731731918254081"
"625";"779643835639095296"
"626";"779377997480538112"
"627";"779283749573955586"
"628";"779054585272950784"
"629";"778699296245817344"
"630";"778310163950252032"
"631";"777908665898635264"
"632";"777189885409103876"
"633";"776916630668541952"
"634";"776836379573624837"
"635";"776674657944629248"
"636";"776456616099057664"
"637";"776329606320287744"
"638";"776136227204411392"
"639";"776002928612106241"
"640";"775955936082919424"
"641";"775729777043005441"
"642";"775375370925252608"
"643";"774894410290999298"
"644";"774670526627348481"
"645";"774649420218445825"
"646";"774550545029799936"
"647";"774514003909410817"
"648";"774229668710846464"
"649";"774207912566599680"
"650";"774172810755268608"
"651";"774140830525235200"
"652";"773068818709090304"
"653";"772861677544931328"
"654";"772744425696927744"
"655";"772328515979149312"
"656";"772105194763120640"
"657";"772075073406722048"
"658";"772048338594172928"
"659";"772010149280112640"
"660";"771302792568922112"
"661";"770606930205245440"
"662";"769868571879014400"
"663";"769778679857737728"
"664";"769584365068222464"
"665";"769493938965245953"
"666";"768454295205347328"
"667";"767278477691068416"
"668";"767015178533732356"
"669";"766686586666946560"
"670";"763808556017561600"
"671";"763466635021840384"
"672";"762949532141236224"
"673";"762739465873784832"
"674";"761911719664967684"
"675";"761796600972869633"
"676";"761540978222051328"
"677";"760051382766280704"
"678";"758911868010307584"
"679";"757645426929524736"
"680";"755877301087248384"
"681";"754778352058191872"
"682";"754578870670614528"
"683";"753641704041877504"
"684";"751872092199489536"
"685";"749137108636471296"
"686";"745707936891043840"
"687";"744583736046411776"
"688";"742361510027071488"
"689";"741545618980646912"
"690";"741312326616395776"
"691";"740633774472364032"
"692";"740591128681054208"
"693";"739783194057265153"
"694";"739435259956056064"
"695";"739023474543448064"
"696";"738737826037141504"
"697";"738401122923229184"
"698";"738387428940075008"
"699";"737911703141289984"
"700";"737665469998637056"
"701";"736515870743093248"
"702";"736185010705829888"
"703";"735814131773804547"
"704";"735511031410270208"
"705";"734494276994752512"
"706";"733967519308861440"
"707";"733780235578150912"
"708";"733710987317088260"
"709";"733329683819925505"
"710";"732861862828638208"
"711";"731217952062636033"
"712";"731060122160533504"
"713";"730704593600962561"
"714";"730435268822630401"
"715";"730087978727510016"
"716";"729994099651018753"
"717";"728490983072124928"
"718";"727803411995840512"
"719";"726145540421869568"
"720";"725632111617527809"
"721";"724893815644016640"
"722";"724595533063553024"
"723";"723401039034998784"
"724";"723131553912635392"
"725";"720919018585108481"
"726";"720714035960815617"
"727";"720116443841499136"
"728";"719792540610912256"
"729";"719621163404500993"
"730";"718359193217077248"
"731";"718063130765627392"
"732";"715089140832976896"
"733";"714815123274252292"
"734";"713298356609503232"
"735";"712267608003846144"
"736";"712004959928057856"
"737";"711180775580946433"
"738";"710400753844789248"
"739";"709822713511055360"
"740";"709780041299722240"
"741";"709319610370269185"
"742";"708593907219763200"
"743";"708262516988641280"
"744";"707562102098104321"
"745";"706862285776674816"
"746";"706458183854899200"
"747";"704973572402487296"
"748";"704190188776529920"
"749";"703825531070861312"
"750";"703825405296291842"
"751";"703593444204224513"
"752";"703478240233574404"
"753";"703334662911856640"
"754";"703263688749424640"
"755";"703109605518258176"
"756";"702821435778187264"
"757";"702814275925110784"
"758";"702740902637342720"
"759";"702604457310224384"
"760";"702576113143435264"
"761";"702474032290131968"
"762";"702380018199076864"
"763";"702205114111565824"
"764";"702126591770550272"
"765";"702074360748761088"
"766";"702014695046299648"
"767";"701833103422185472"
"768";"701798081822597120"
"769";"701412717224189952"
"770";"701145426100166656"
"771";"701136179442413569"
"772";"701109578554077184"
"773";"701028842132086784"
"774";"700983155008864256"
"775";"700658165868703744"
"776";"700602699046326272"
"777";"700371969141829632"
"778";"700361639581896704"
"779";"700233698826981376"
"780";"700213326274494464"
"781";"700013172468662272"
"782";"699992067855032320"
"783";"699916393278541825"
"784";"699630933851447296"
"785";"699274977527361537"
"786";"699227408986202112"
"787";"699153662338326528"
"788";"699116180158750724"
"789";"698864292322533377"
"790";"698778724540489732"
"791";"698392250129195008"
"792";"698011640420126720"
"793";"697743623669096449"
"794";"697669727179698176"
"795";"697379926354370561"
"796";"697124997744214016"
"797";"696969102699720704"
"798";"696942559646654469"
"799";"696941784258191360"
"800";"696722031031816192"
"801";"696692494185189376"
"802";"696645578852278272"
"803";"696272217466916864"
"804";"695903708534575104"
"805";"695618667434938369"
"806";"695490322936283136"
"807";"695306207368757248"
"808";"695192112497819648"
"809";"695137109817057280"
"810";"694962638523072513"
"811";"694858866320883712"
"812";"694796929008541697"
"813";"694483082343288832"
"814";"694402724935397377"
"815";"694207040625983493"
"816";"694103285851119617"
"817";"693839139620397059"
"818";"693426959628500993"
"819";"693320021179813888"
"820";"693038408621498368"
"821";"692956043928813570"
"822";"692700262167908353"
"823";"692654366885543936"
"824";"692326876270981122"
"825";"692306489864765440"
"826";"692236009581445120"
"827";"691942767757529089"
"828";"691739382924066817"
"829";"691291027764805633"
"830";"691173331794526208"
"831";"690900477400236032"
"832";"690606921053769728"
"833";"690401751338475521"
"834";"690260067107606528"
"835";"690104331794829312"
"836";"690055264490360833"
"837";"689932938205474816"
"838";"689874344277835776"
"839";"689699501481803776"
"840";"689691607457779712"
"841";"689328603784462336"
"842";"689134079212711939"
"843";"689030092316651520"
"844";"688968301846859776"
"845";"688785375184187392"
"846";"688733643125190658"
"847";"688385476059893761"
"848";"688281242601525249"
"849";"688022634412507136"
"850";"687982562753556480"
"851";"687716516205314048"
"852";"687609632626446336"
"853";"687292825462009856"
"854";"687158850605191168"
"855";"687158353294979072"
"856";"686880857504768000"
"857";"686543325961281536"
"858";"686489010651402240"
"859";"686439090833719296"
"860";"686189492462555136"
"861";"686106138086141952"
"862";"685805316961865728"
"863";"685557576973561858"
"864";"685423115984334849"
"865";"685122453971025922"
"866";"685006493691809796"
"867";"684764514089332736"
"868";"684692670569168896"
"869";"684438282311188481"
"870";"684400327366447104"
"871";"684274679264210944"
"872";"683885872023007232"
"873";"683543391142035456"
"874";"683294929741807617"
"875";"683186623878721536"
"876";"682679325133516800"
"877";"682453162092003328"
"878";"682254767620550657"
"879";"681894093648080901"
"880";"681727504642650112"
"881";"681376923143041024"
"882";"681196881259565056"
"883";"681036250665607168"
"884";"680830060497010688"
"885";"680010409227751424"
"886";"679935086503018496"
"887";"679688587361828864"
"888";"679670558754226176"
"889";"679553149561102337"
"890";"679552673918644224"
"891";"679391934285144064"
"892";"679367663143927808"
"893";"679254256554278917"
"894";"679197875197370368"
"895";"678937488401039360"
"896";"678905617965297664"
"897";"678825694776922112"
"898";"678624006442995712"
"899";"678477906411171840"
"900";"678477592488448000"
"901";"678224619929759745"
"902";"678117344678383616"
"903";"678116781693804544"
"904";"677841596923146240"
"905";"677816105646333952"
"906";"677815744176988160"
"907";"677507025576796160"
"908";"677462604068085760"
"909";"677176400865075201"
"910";"677145229846298624"
"911";"677144952858636289"
"912";"677060638988980224"
"913";"677008813556408320"
"914";"677007592812605440"
"915";"676791171084124160"
"916";"676751093783752704"
"917";"676649100612345856"
"918";"676648338306039809"
"919";"676286205282131968"
"920";"676079444088459265"
"921";"676016738480340992"
"922";"675617438684332032"
"923";"675577782265626624"
"924";"675307690155970560"
"925";"675307071177388032"
"926";"674610892886122498"
"927";"674528715955699712"
"928";"674268290814988288"
"929";"674165873578516480"
"930";"674109105271894016"
"931";"673899975445774336"
"932";"673801726068195328"
"933";"673757813420724224"
"934";"673149374780858368"
"935";"672792638811193344"
"936";"672726142571409408"
"937";"672371891244539905"
"938";"672346749613285376"
"939";"672299058178994176"
"940";"671632140694593536"
"941";"671213474370973696"
"942";"671030229075402752"
"943";"670633517072654337"
"944";"670554181908963328"
"945";"670307274838134784"
"946";"670241453243768832"
"947";"670241151702667265"
"948";"670240637283889152"
"949";"669857668908064768"
"950";"669760450024861696"
"951";"669476632160284672"
"952";"669176659988324352"
"953";"668683559750787072"
"954";"668360182972473345"
"955";"668346868833865728"
"956";"668017589629636608"
"957";"667989011735175168"
"958";"667700678043820032"
"959";"667667423605170176"
"960";"667588689938227200"
"961";"667359523913523200"
"962";"667225559475310592"
"963";"666505153516855296"
"964";"666146516629893120"
"965";"665876568019988480"
"966";"664687297472946176"
"967";"664359324664406016"
"968";"664125357033922560"
"969";"664050067062579204"
"970";"663762910443892736"
"971";"662979631730057216"
"972";"662583446234128384"
"973";"662284897248256001"
"974";"662230270511325184"
"975";"662158294736351232"
"976";"661963401359433728"
"977";"661783518314438656"
"978";"661210673968492544"
"979";"660737790200700928"
"980";"660076451958509569"
"981";"659628405642690560"
"982";"659362263678238720"
"983";"658666979314814976"
"984";"658597090646454272"
"985";"658302414638985216"
"986";"657829662559744000"
"987";"657546639402471424"
"988";"657526095198179328"
"989";"657525683963478016"
"990";"657251598654156800"
"991";"657220754304573441"
"992";"657158152568381440"
"993";"657065375008468992"
"994";"656703097230655490"
"995";"656387265934049280"
"996";"655974367139135488"
"997";"655711667079245824"
"998";"654607338213609472"
"999";"654332092327796736"
"1000";"653816637087420416"
"1001";"653574553306853376"
"1002";"653086986077630464"
"1003";"652810024490790912"
"1004";"652720195618869248"
"1005";"652447736260894720"
"1006";"652124965593071616"
"1007";"651797925002129409"
"1008";"651719213749563392"
"1009";"651626803006709760"
"1010";"651089589206142976"
"1011";"650952363503689729"
"1012";"650362042004701184"
"1013";"650287293442445312"
"1014";"650008342782439424"
"1015";"649537301270368256"
"1016";"649232360152674304"
"1017";"649146975561121792"
"1018";"648915548013785088"
"1019";"648830134749822976"
"1020";"648748826292060161"
"1021";"648174678742319105"
"1022";"648105041849663489"
"1023";"647731324636172288"
"1024";"647639790951776256"
"1025";"647083897101135872"
"1026";"647083442694451200"
"1027";"646638679147065344"
"1028";"645917110145785856"
"1029";"645556536631279616"
"1030";"645221641249755136"
"1031";"644927955202912256"
"1032";"644841804483948544"
"1033";"644098846382014464"
"1034";"643806347851603970"
"1035";"643757604582387712"
"1036";"643715131705303040"
"1037";"643705089237061632"
"1038";"643657211974144000"
"1039";"643365253015801857"
"1040";"642704615784480768"
"1041";"642704215085858816"
"1042";"642703508588900352"
"1043";"642372640959807489"
"1044";"642302348497436672"
"1045";"642302077096566784"
"1046";"641953217270685696"
"1047";"641567032656445440"
"1048";"641307997285822464"
"1049";"641204101884289024"
"1050";"640950121488908288"
"1051";"640497495018237952"
"1052";"640462817171238912"
"1053";"640181650027081732"
"1054";"640130500879904769"
"1055";"640052294537641984"
"1056";"639039628843065345"
"1057";"637940324258742272"
"1058";"637268841769398272"
"1059";"637105749882224641"
"1060";"636573695423741953"
"1061";"635717147696758784"
"1062";"635682227242835968"
"1063";"635106435152674816"
"1064";"634590397747081216"
"1065";"634343526088712192"
"1066";"634343000454352896"
"1067";"632811394652602368"
"1068";"632150896357548032"
"1069";"631142314312925184"
"1070";"629701509605945344"
"1071";"629259132231655424"
"1072";"628504328295305216"
"1073";"628442078767415296"
"1074";"627803591911317504"
"1075";"627515063507779584"
"1076";"627514707784663040"
"1077";"627028836715241472"
"1078";"626712197486505984"
"1079";"626623223954808832"
"1080";"624494635575062528"
"1081";"624267803705651201"
"1082";"624194208866435072"
"1083";"623457413929267201"
"1084";"623066322902085632"
"1085";"621751237193670656"
"1086";"621686256020361216"
"1087";"620954771218919424"
"1088";"620919387399266304"
"1089";"620918963711700992"
"1090";"620603322471456769"
"1091";"620558703532613632"
"1092";"620464035214032896"
"1093";"619754796657065984"
"1094";"619754177468715009"
"1095";"619753984320909312"
"1096";"619061591322066944"
"1097";"618115505841418240"
"1098";"617336820301492224"
"1099";"617302606738771969"
"1100";"616926827882393600"
"1101";"615827000167657472"
"1102";"615199647125086209"
"1103";"615114401004302336"
"1104";"614755401008029696"
"1105";"614473608526757891"
"1106";"614392486006521856"
"1107";"614052605002584065"
"1108";"613213919679639552"
"1109";"612570581100146688"
"1110";"612285328628383744"
"1111";"612285001367838720"
"1112";"611560609985884160"
"1113";"611117160618856449"
"1114";"610860308438085632"
"1115";"609592805036437504"
"1116";"608695208495071232"
"1117";"608142368382943235"
"1118";"608141858720514049"
"1119";"607864955707088897"
"1120";"607571074864119811"
"1121";"607256275231965184"
"1122";"606901801946914816"
"1123";"606748770336768001"
"1124";"606695672708866048"
"1125";"606695341530869760"
"1126";"606518373778898946"
"1127";"606400000768090114"
"1128";"606399558747234304"
"1129";"606139739024916480"
"1130";"606037453510615040"
"1131";"605957584068055041"
"1132";"605686794433105921"
"1133";"605352342020440065"
"1134";"605267711166275584"
"1135";"604910419275153408"
"1136";"604682816073310208"
"1137";"604224406831816704"
"1138";"603927079231496194"
"1139";"603818147330727936"
"1140";"603536118756216834"
"1141";"603535942121488385"
"1142";"602387197170294786"
"1143";"602029280957059072"
"1144";"601617990132498432"
"1145";"601362593349898240"
"1146";"601269955653435392"
"1147";"600973485897347072"
"1148";"599840757789433856"
"1149";"599631517275533312"
"1150";"599576597558140929"
"1151";"598534311705452544"
